seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,best_merge_pair
1755016125,3,0.4,266.4,248.8899402689321,0.9342715475560515,safe,0.3,"(0, 1)"
1755016126,3,0.4,0,91.54977965580565,,,0.3,0
1755016117,3,0.5,265.0,251.41831991336164,0.9487483770315533,safe,0.3,"(0, 1)"
1755016118,3,0.5,325.0,295.93393513633055,0.9105659542656325,safe,0.3,"(0, 1)"
1755016119,3,0.5,2515.0,2063.781936266863,0.8205892390723113,safe,0.3,"(0, 1)"
1755016120,3,0.5,2517.5,2476.0089261498288,0.9835189378946688,safe,0.3,"(0, 1)"
1755016121,3,0.5,0,436.0961990994401,,,0.3,0
1755016122,3,0.5,2527.5,2338.383797735567,0.925176576749977,safe,0.3,"(0, 1)"
1755016123,3,0.5,312.5,291.35148483892624,0.932324751484564,safe,0.3,"(0, 1)"
1755016124,3,0.5,0,11.934369382508294,,,0.3,0
1755016125,3,0.5,277.5,257.8236492413881,0.9290942315004977,safe,0.3,"(0, 1)"
1755016126,3,0.5,0,92.94130830177619,,,0.3,0
1755016117,5,0.0,844.0,730.0,0.8649289099526066,safe,0.0,"(0, 1)"
1755016118,5,0.0,2417.0,1945.0,0.80471659081506,safe,0.0,"(0, 1)"
1755016119,5,0.0,2522.0,2043.0,0.810071371927042,safe,0.0,"(0, 1)"
1755016120,5,0.0,2462.0,1509.0,0.6129163281884646,safe,0.0,"(0, 1)"
1755016121,5,0.0,118.0,78.0,0.6610169491525424,safe,0.0,"(0, 1)"
1755016122,5,0.0,422.0,366.0,0.8672985781990521,safe,0.0,"(0, 1)"
1755016123,5,0.0,801.0,713.0,0.8901373283395755,safe,0.0,"(1, 2)"
1755016124,5,0.0,803.0,770.0,0.958904109589041,safe,0.0,"(0, 1)"
1755016125,5,0.0,3806.0,2979.0,0.7827115081450342,safe,0.0,"(0, 1)"
1755016126,5,0.0,457.0,421.0,0.9212253829321663,safe,0.0,"(0, 1)"
1755016117,5,0.02,852.44,731.8914635511119,0.8585841391196,safe,0.0,"(0, 1)"
1755016118,5,0.02,2441.1400000000003,2367.3515415912684,0.969772950994727,safe,0.0,"(0, 1)"
1755016119,5,0.02,2547.2200000000003,2410.5812435757043,0.9463576933188748,safe,0.0,"(0, 1)"
1755016120,5,0.02,2486.62,2312.9298570656674,0.9301501061946206,safe,0.0,"(2, 3)"
1755016121,5,0.02,119.17999999999999,114.45198336504613,0.9603287746689557,safe,0.0,"(3, 4)"
1755016122,5,0.02,426.21999999999997,376.1531414609344,0.8825328268521759,safe,0.0,"(3, 4)"
1755016123,5,0.02,808.1,718.0499945685551,0.8885657648416719,safe,0.0,"(1, 2)"
1755016124,5,0.02,809.0,773.739070771222,0.9564141789508307,safe,0.0,"(0, 1)"
1755016125,5,0.02,3827.0,3795.6510144221866,0.99180846993002,safe,0.0,"(0, 1)"
1755016126,5,0.02,460.44,422.88691388282405,0.9184408693485016,safe,0.0,"(0, 1)"
1755016117,5,0.05,865.1,734.831629303497,0.8494181358264906,safe,0.1,"(0, 1)"
1755016118,5,0.05,2477.35,2365.427910990178,0.954821850360336,safe,0.1,"(0, 1)"
1755016119,5,0.05,2585.05,2436.252461365437,0.9424392028647169,safe,0.1,"(0, 1)"
1755016120,5,0.05,2523.55,2306.8176918596073,0.9141161030530828,safe,0.1,"(3, 4)"
1755016121,5,0.05,120.95,116.26063128568461,0.9612288655286036,safe,0.1,"(0, 1)"
1755016122,5,0.05,432.54999999999995,376.4534265453784,0.8703119328294496,safe,0.1,"(0, 1)"
1755016123,5,0.05,818.75,723.0737244989214,0.8831434803040261,safe,0.1,"(1, 2)"
1755016124,5,0.05,0,779.154188181521,,,0.1,0
1755016125,5,0.05,3858.5,3827.10718895231,0.9918639857333964,safe,0.1,"(0, 1)"
1755016126,5,0.05,465.6,425.8503489724844,0.9146270381711434,safe,0.1,"(0, 1)"
1755016117,5,0.1,886.2,810.9421629819308,0.9150780444391003,safe,0.1,"(0, 1)"
1755016118,5,0.1,2537.7,2348.2898936548345,0.925361505952175,safe,0.1,"(0, 1)"
1755016119,5,0.1,2648.1,2474.140120530498,0.9343076622976844,safe,0.1,"(0, 1)"
1755016120,5,0.1,2585.1,2476.107480144423,0.9578381803970535,safe,0.1,"(3, 4)"
1755016121,5,0.1,123.9,118.91257689403699,0.9597463833255608,safe,0.1,"(0, 1)"
1755016122,5,0.1,443.09999999999997,376.9745737623125,0.8507663592017886,safe,0.1,"(0, 1)"
1755016123,5,0.1,836.5,733.1383773230191,0.8764355975170581,safe,0.1,"(1, 2)"
1755016124,5,0.1,0,789.0436868847173,,,0.1,0
1755016125,5,0.1,3911.0,3873.6627543955747,0.9904532739441511,safe,0.1,"(0, 1)"
1755016126,5,0.1,474.2,430.3888149989434,0.9076103226464434,safe,0.1,"(0, 1)"
1755016117,5,0.2,928.4,839.9548184053438,0.9047337552836534,safe,0.4,"(0, 1)"
1755016118,5,0.2,2658.4,2494.2724881477043,0.9382607915090672,safe,0.4,"(0, 1)"
1755016119,5,0.2,2774.2,2531.623812734233,0.9125599497996659,safe,0.4,"(0, 1)"
1755016120,5,0.2,2708.2,2522.6837146085304,0.9314983068490253,safe,0.4,"(0, 1)"
1755016121,5,0.2,129.8,120.4863493881908,0.9282461432064005,safe,0.4,"(0, 1)"
1755016122,5,0.2,0,386.4915880947701,,,0.4,0
1755016123,5,0.2,0,753.2457353387363,,,0.4,0
1755016124,5,0.2,0,805.3923782311413,,,0.4,0
1755016125,5,0.2,4032.0,3938.091490714938,0.9767091990860461,safe,0.4,"(1, 2)"
1755016126,5,0.2,0,533.8673516990721,,,0.4,0
1755016117,5,0.3,970.6,851.4751095140974,0.877266752023591,safe,0.4,"(0, 1)"
1755016118,5,0.3,2779.1,2584.033572048188,0.929809496616958,safe,0.4,"(0, 1)"
1755016119,5,0.3,2900.3,2673.696622323716,0.9218689867681673,safe,0.4,"(0, 1)"
1755016120,5,0.3,2831.3,2707.9866852828427,0.9564463975145137,safe,0.4,"(0, 1)"
1755016121,5,0.3,135.7,126.6367567433822,0.9332111771804141,safe,0.4,"(0, 1)"
1755016122,5,0.3,0,387.3632691710336,,,0.4,0
1755016123,5,0.3,0,767.7995395381108,,,0.4,0
1755016124,5,0.3,0,827.0987065277586,,,0.4,0
1755016125,5,0.3,4142.0,3962.8744945054877,0.9567538615416435,safe,0.4,"(1, 2)"
1755016126,5,0.3,0,548.5273161858986,,,0.4,0
1755016117,5,0.4,0,857.4769066972347,,,0.7,0
1755016118,5,0.4,2899.8,2669.3024512842153,0.9205126047604025,safe,0.7,"(0, 1)"
1755016119,5,0.4,3026.4,2727.319495722365,0.9011761484676067,safe,0.7,"(0, 1)"
1755016120,5,0.4,2954.3999999999996,2620.966112886116,0.8871398974025577,safe,0.7,"(0, 1)"
1755016121,5,0.4,0,131.0117127256034,,,0.7,0
1755016122,5,0.4,0,434.55998092240407,,,0.7,0
1755016123,5,0.4,0,879.2674942646263,,,0.7,0
1755016124,5,0.4,0,845.3915010592391,,,0.7,0
1755016125,5,0.4,0,4126.817036217595,,,0.7,0
1755016126,5,0.4,0,572.8129996060252,,,0.7,0
1755016117,5,0.5,0,855.8379006752839,,,0.7,0
1755016118,5,0.5,3022.5,2691.761154157575,0.8905744099776923,safe,0.7,"(1, 2)"
1755016119,5,0.5,3152.5,2827.23718145475,0.8968238482013482,safe,0.7,"(0, 1)"
1755016120,5,0.5,3077.5,2728.179932900936,0.8864922608938866,safe,0.7,"(0, 1)"
1755016121,5,0.5,0,131.82959247247072,,,0.7,0
1755016122,5,0.5,0,436.64699595282946,,,0.7,0
1755016123,5,0.5,0,888.4516466524728,,,0.7,0
1755016124,5,0.5,0,866.113188979034,,,0.7,0
1755016125,5,0.5,0,4189.016671090489,,,0.7,0
1755016126,5,0.5,0,581.2820287267427,,,0.7,0
1755016117,8,0.0,725.0,674.0,0.9296551724137931,safe,0.1,"(0, 1)"
1755016118,8,0.0,1318.0,1249.0,0.9476479514415781,safe,0.1,"(0, 1)"
1755016119,8,0.0,2764.0,2114.0,0.7648335745296672,safe,0.1,"(0, 1)"
1755016120,8,0.0,3759.0,3550.0,0.9444001064112796,safe,0.1,"(0, 1)"
1755016121,8,0.0,2285.0,2250.0,0.9846827133479212,safe,0.1,"(6, 7)"
1755016122,8,0.0,0,4640.0,,,0.1,0
1755016123,8,0.0,627.0,486.0,0.7751196172248804,safe,0.1,"(0, 1)"
1755016124,8,0.0,2544.0,2031.0,0.7983490566037735,safe,0.1,"(0, 1)"
1755016125,8,0.0,1266.0,1220.0,0.9636650868878357,safe,0.1,"(6, 7)"
1755016126,8,0.0,2478.0,1736.0,0.7005649717514124,safe,0.1,"(0, 1)"
1755016117,8,0.02,728.02,725.0056887516839,0.9958595763188978,safe,0.1,"(0, 1)"
1755016118,8,0.02,1324.0,1252.9246056003758,0.9463176779459032,safe,0.1,"(0, 1)"
1755016119,8,0.02,2791.6399999999994,2524.993270748353,0.9044838413077452,safe,0.1,"(5, 6)"
1755016120,8,0.02,3781.6600000000008,3570.00915796885,0.9440322921597525,safe,0.1,"(6, 7)"
1755016121,8,0.02,2308.8599999999997,2270.7491961847663,0.9834936705494342,safe,0.1,"(0, 1)"
1755016122,8,0.02,0,4658.799868949922,,,0.1,0
1755016123,8,0.02,634.28,564.0072856326047,0.8892086864359664,safe,0.1,"(1, 2)"
1755016124,8,0.02,2569.4399999999996,2486.97221719537,0.9679043749592792,safe,0.1,"(0, 1)"
1755016125,8,0.02,1271.7999999999997,1220.353931006328,0.9595486169258752,safe,0.1,"(6, 7)"
1755016126,8,0.02,2502.7799999999997,2297.924212901078,0.9181487038018037,safe,0.1,"(0, 1)"
1755016117,8,0.05,0,726.9500202255149,,,0.3,0
1755016118,8,0.05,1333.0,1258.3365833299104,0.9439884346060843,safe,0.3,"(0, 1)"
1755016119,8,0.05,2833.1000000000004,2624.9338182325846,0.9265235319023629,safe,0.3,"(0, 1)"
1755016120,8,0.05,3815.6499999999996,3588.4307252920876,0.9404507031022468,safe,0.3,"(5, 6)"
1755016121,8,0.05,2343.15,2298.8606933559277,0.9810983903531262,safe,0.3,"(0, 1)"
1755016122,8,0.05,0,4688.1865968261845,,,0.3,0
1755016123,8,0.05,643.7,564.9815758330637,0.8777094544555907,safe,0.3,"(1, 2)"
1755016124,8,0.05,2607.5999999999995,2491.9717733256916,0.9556572224749548,safe,0.3,"(2, 3)"
1755016125,8,0.05,0,1220.8522591402107,,,0.3,0
1755016126,8,0.05,2539.95,2327.4879709574607,0.9163518852565842,safe,0.3,"(0, 1)"
1755016117,8,0.1,0,729.0389119268075,,,0.3,0
1755016118,8,0.1,1348.0,1268.3242096673494,0.9408933306137607,safe,0.3,"(0, 1)"
1755016119,8,0.1,2902.2000000000003,2624.9422926104453,0.9044663677935515,safe,0.3,"(0, 1)"
1755016120,8,0.1,3872.3000000000006,3639.1870692434563,0.9397998784297331,safe,0.3,"(5, 6)"
1755016121,8,0.1,2400.3,2346.6264125458038,0.9776388003773709,safe,0.3,"(0, 1)"
1755016122,8,0.1,0,4737.5891389780445,,,0.3,0
1755016123,8,0.1,659.4,575.0974690367723,0.8721526676323511,safe,0.3,"(1, 2)"
1755016124,8,0.1,2671.2000000000003,2481.9686208875955,0.9291586631055687,safe,0.3,"(0, 1)"
1755016125,8,0.1,0,1221.822273410653,,,0.3,0
1755016126,8,0.1,2601.8999999999996,2366.371244108508,0.9094781675346895,safe,0.3,"(0, 1)"
1755016117,8,0.2,0,733.6224572871724,,,0.4,0
1755016118,8,0.2,0,1285.9715958903107,,,0.4,0
1755016119,8,0.2,3040.3999999999996,2725.94590307647,0.8965747609118768,safe,0.4,"(0, 1)"
1755016120,8,0.2,3985.5999999999995,3737.719334514977,0.9378059349947254,safe,0.4,"(4, 5)"
1755016121,8,0.2,2514.6,2448.701744874801,0.9737937424937569,safe,0.4,"(0, 1)"
1755016122,8,0.2,0,4826.889095231483,,,0.4,0
1755016123,8,0.2,690.8,590.9553915874742,0.8554652454943171,safe,0.4,"(1, 2)"
1755016124,8,0.2,2798.3999999999996,2526.451984697407,0.9028201774933561,safe,0.4,"(0, 1)"
1755016125,8,0.2,0,1482.4188702938518,,,0.4,0
1755016126,8,0.2,2725.8,2557.439259047391,0.9382343748798117,safe,0.4,"(0, 1)"
1755016117,8,0.3,0,739.0303085263258,,,0.4,0
1755016118,8,0.3,0,1501.5514223990613,,,0.4,0
1755016119,8,0.3,3178.6,2828.874664804549,0.8899750408370192,safe,0.4,"(3, 4)"
1755016120,8,0.3,4098.9,3839.6455149106478,0.9367502293080212,safe,0.4,"(0, 1)"
1755016121,8,0.3,2628.9,2490.3779080803215,0.947307964578463,safe,0.4,"(0, 1)"
1755016122,8,0.3,0,4917.585877718608,,,0.4,0
1755016123,8,0.3,722.1999999999999,604.0168546242816,0.8363567635340371,safe,0.4,"(1, 2)"
1755016124,8,0.3,2925.5999999999995,2732.478968303797,0.9339892563247872,safe,0.4,"(2, 3)"
1755016125,8,0.3,0,1681.5886159302827,,,0.4,0
1755016126,8,0.3,2849.7,2628.426484354046,0.9223519964747328,safe,0.4,"(0, 1)"
1755016117,8,0.4,0,742.045451631544,,,0.5,0
1755016118,8,0.4,0,1650.6039493497374,,,0.5,0
1755016119,8,0.4,3316.7999999999997,2959.287761290616,0.8922116984113049,safe,0.5,"(0, 1)"
1755016120,8,0.4,4212.199999999999,3909.038079893259,0.9280276529825886,safe,0.5,"(0, 1)"
1755016121,8,0.4,2743.2,2572.5497626919823,0.9377915437051555,safe,0.5,"(4, 5)"
1755016122,8,0.4,0,5019.978059249523,,,0.5,0
1755016123,8,0.4,0,618.1994283080487,,,0.5,0
1755016124,8,0.4,3052.7999999999997,2712.2290391155043,0.8884398057899321,safe,0.5,"(0, 1)"
1755016125,8,0.4,0,1684.6799904578365,,,0.5,0
1755016126,8,0.4,2973.6,2746.202967560208,0.9235280359026796,safe,0.5,"(0, 1)"
1755016117,8,0.5,0,747.3565608047793,,,0.7,0
1755016118,8,0.5,0,1664.432709955734,,,0.7,0
1755016119,8,0.5,3455.0,3083.174636768059,0.8923805026825062,safe,0.7,"(0, 1)"
1755016120,8,0.5,0,3934.564398121999,,,0.7,0
1755016121,8,0.5,0,2735.948919122311,,,0.7,0
1755016122,8,0.5,0,5105.968846010161,,,0.7,0
1755016123,8,0.5,0,726.1152840336138,,,0.7,0
1755016124,8,0.5,3180.0,2870.2743990839795,0.9026020122905596,safe,0.7,"(0, 1)"
1755016125,8,0.5,0,1725.5154956570623,,,0.7,0
1755016126,8,0.5,3097.5,2855.4240064540954,0.9218479439722664,safe,0.7,"(0, 1)"
1755016117,10,0.0,411.0,336.0,0.8175182481751825,safe,0.3,"(0, 1)"
1755016118,10,0.0,994.0,792.0,0.7967806841046278,safe,0.3,"(3, 4)"
1755016119,10,0.0,0,871.0,,,0.3,0
1755016120,10,0.0,0,743.0,,,0.3,0
1755016121,10,0.0,2470.0,2159.0,0.874089068825911,safe,0.3,"(7, 8)"
1755016122,10,0.0,2696.0,1842.0,0.6832344213649851,safe,0.3,"(4, 5)"
1755016123,10,0.0,1361.0,1264.0,0.9287288758265981,safe,0.3,"(0, 1)"
1755016124,10,0.0,0,5697.0,,,0.3,0
1755016125,10,0.0,3565.0,3248.0,0.9110799438990183,safe,0.3,"(0, 1)"
1755016126,10,0.0,3746.0,3026.0,0.807794981313401,safe,0.3,"(0, 1)"
1755016117,10,0.02,414.98,366.2980177620125,0.8826883651308797,safe,0.3,"(8, 9)"
1755016118,10,0.02,1002.5199999999999,892.0704696813264,0.889828102862114,safe,0.3,"(3, 4)"
1755016119,10,0.02,0,1034.8043293842602,,,0.3,0
1755016120,10,0.02,0,844.009074905327,,,0.3,0
1755016121,10,0.02,2494.7000000000003,2359.2792423642504,0.9457166161719847,safe,0.3,"(7, 8)"
1755016122,10,0.02,2722.1000000000004,2651.987802476145,0.9742433424474284,safe,0.3,"(4, 5)"
1755016123,10,0.02,1366.44,1338.9142986060951,0.9798559019101425,safe,0.3,"(0, 1)"
1755016124,10,0.02,0,5716.69325372437,,,0.3,0
1755016125,10,0.02,3586.0,3567.209731945335,0.99476010372151,safe,0.3,"(0, 1)"
1755016126,10,0.02,3766.12,3746.06844304683,0.9946758050850292,safe,0.3,"(0, 1)"
1755016117,10,0.05,420.94999999999993,366.8271872277546,0.8714269799922905,safe,0.4,"(2, 3)"
1755016118,10,0.05,0,902.1926534444137,,,0.4,0
1755016119,10,0.05,0,1040.843446764773,,,0.4,0
1755016120,10,0.05,0,854.0141534818213,,,0.4,0
1755016121,10,0.05,2531.75,2379.431832234558,0.939836805464425,safe,0.4,"(7, 8)"
1755016122,10,0.05,2761.25,2658.7915368034683,0.9628941735820619,safe,0.4,"(4, 5)"
1755016123,10,0.05,1374.6,1340.4449111028596,0.9751527070441289,safe,0.4,"(0, 1)"
1755016124,10,0.05,0,5744.499164835899,,,0.4,0
1755016125,10,0.05,3617.4999999999995,3594.7610593989084,0.9937141836624489,safe,0.4,"(0, 1)"
1755016126,10,0.05,3796.3,3767.0518786156913,0.9922956243225486,safe,0.4,"(0, 1)"
1755016117,10,0.1,430.90000000000003,377.06410551971203,0.8750617440698817,safe,0.5,"(0, 1)"
1755016118,10,0.1,0,902.3743218747295,,,0.5,0
1755016119,10,0.1,0,1049.0522852841195,,,0.5,0
1755016120,10,0.1,0,949.3743387188224,,,0.5,0
1755016121,10,0.1,2593.5,2419.927774321526,0.933074137004637,safe,0.5,"(7, 8)"
1755016122,10,0.1,2826.5,2670.871834614222,0.944939619534485,safe,0.5,"(4, 5)"
1755016123,10,0.1,1388.1999999999998,1340.9820978787147,0.9659862396475399,safe,0.5,"(3, 4)"
1755016124,10,0.1,0,5791.302305594785,,,0.5,0
1755016125,10,0.1,0,3638.300415520076,,,0.5,0
1755016126,10,0.1,3846.6,3831.261272396428,0.9960123933854386,safe,0.5,"(0, 1)"
1755016117,10,0.2,450.8,388.8078017674097,0.8624840323145735,safe,0.6,"(0, 1)"
1755016118,10,0.2,0,960.2107628065278,,,0.6,0
1755016119,10,0.2,0,1068.7706425180054,,,0.6,0
1755016120,10,0.2,0,1084.0070101201345,,,0.6,0
1755016121,10,0.2,2717.0,2509.4968331851323,0.9236278370206596,safe,0.6,"(7, 8)"
1755016122,10,0.2,2957.0,2677.367262487881,0.9054336362826787,safe,0.6,"(4, 5)"
1755016123,10,0.2,0,1345.8067241750678,,,0.6,0
1755016124,10,0.2,0,6873.563777084695,,,0.6,0
1755016125,10,0.2,0,4439.8837943379185,,,0.6,0
1755016126,10,0.2,3947.2,3917.19308119571,0.9923979228809562,safe,0.6,"(0, 1)"
1755016117,10,0.3,0,388.84772675628074,,,0.9,0
1755016118,10,0.3,0,1050.911827084703,,,0.9,0
1755016119,10,0.3,0,1085.8553679161248,,,0.9,0
1755016120,10,0.3,0,1095.6210566658556,,,0.9,0
1755016121,10,0.3,0,2601.1332342816877,,,0.9,0
1755016122,10,0.3,3116.5,2905.421807074854,0.9322707547167829,safe,0.9,"(0, 1)"
1755016123,10,0.3,0,1397.2737570258664,,,0.9,0
1755016124,10,0.3,0,6956.9458148923,,,0.9,0
1755016125,10,0.3,0,4668.603016095389,,,0.9,0
1755016126,10,0.3,0,3983.051680903965,,,0.9,0
1755016117,10,0.4,0,411.90363585688476,,,1.0,0
1755016118,10,0.4,0,1046.4281745243497,,,1.0,0
1755016119,10,0.4,0,1106.7674414515886,,,1.0,0
1755016120,10,0.4,0,1121.7088427669078,,,1.0,0
1755016121,10,0.4,0,2722.4368922052245,,,1.0,0
1755016122,10,0.4,0,2842.7737728969455,,,1.0,0
1755016123,10,0.4,0,1394.6138387706671,,,1.0,0
1755016124,10,0.4,0,7045.28162419633,,,1.0,0
1755016125,10,0.4,0,4873.925198745281,,,1.0,0
1755016126,10,0.4,0,4040.1521377787885,,,1.0,0
1755016117,10,0.5,0,411.7873283928757,,,1.0,0
1755016118,10,0.5,0,1086.092761344969,,,1.0,0
1755016119,10,0.5,0,1124.9935192005833,,,1.0,0
1755016120,10,0.5,0,1134.19180975559,,,1.0,0
1755016121,10,0.5,0,2723.571219025138,,,1.0,0
1755016122,10,0.5,0,2969.7669607888724,,,1.0,0
1755016123,10,0.5,0,1414.854412372889,,,1.0,0
1755016124,10,0.5,0,7165.576327026269,,,1.0,0
1755016125,10,0.5,0,4929.28136797854,,,1.0,0
1755016126,10,0.5,0,4183.076440299852,,,1.0,0
